"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Gillisia",0.918308221100084,1,0.222222222222222,-3.28044355328949,0.848252895472656,0.5,-3.22345656405503,0.573710797716128,0.762763377595972
"Sphaerobacter",0.918428223260916,1,0.555555555555556,-1.76675561677542,1.5191387127943,0.625,-1.67409050545552,1.21310921651797,1.34985798086255
"X.Flammeovirgaceae.",0.920705828125531,1,0.222222222222222,-3.50894741036423,1.34532922518967,0.625,-3.58941925407681,1.16925192702496,1.32966518342577
"X.Nocardioidaceae.",0.920920545997115,1,0.555555555555556,-0.63681278673282,1.39015494816994,0.625,-0.716861817745104,0.483139121371435,1.07206901566883
"Sphingobium",0.924209595978684,1,0.444444444444444,-0.84674721377143,1.03298186172744,0.625,-0.91981050487786,1.22352747812616,1.06675209479473
"Enterobacter",0.924999298546363,1,0.555555555555556,0.750741266495377,2.07440411423938,0.375,0.650928457222956,1.97521535663808,2.41544873997381
"Treponema",0.925405494461676,1,0.555555555555556,-3.72231523789498,0.551569543641017,0.75,-3.79700294491395,1.08860361441611,0.81347915539649
"Capronia",0.927863251493025,1,0.666666666666667,-2.97620595227741,1.06275099989865,0.5,-3.04519636669017,0.916665104249808,0.957570722388213
"Nitrosospira",0.928261845331197,1,0.888888888888889,-1.82709531771153,1e-06,0.75,-1.93627557060235,0.821205262286315,0.926898971937821
"X.Methylobacteriaceae.",0.930104633428056,1,0.666666666668656,-1.25960894719002,1.52835744965875,0.625,-1.33615507165356,0.631987028578172,1.09531551084702
"Phycisphaera",0.931887758506876,1,0.777777777777778,-3.27059455069123,0.049878456861979,0.75,-3.18914885539098,0.982601012927884,0.863362838042229
"Gluconacetobacter",0.931968188294342,1,0.555555555555556,-3.96595954574355,0.667306224056075,0.875,-3.87762278352937,1e-06,0.818186528870287
"Mesorhizobium",0.932697396089241,1,0.777777777777778,-0.979873770471172,0.0102983119100413,0.875,-1.07804220350167,1e-06,0.851706756198578
"X.Oceanospirillales.",0.93292303695839,1,0.333333333333333,-3.40818940987374,1.02134964898747,0.625,-3.46648051479974,0.71757241604094,0.927555332799149
"Methanobrevibacter",0.934886776223102,1,0.222222222222222,-2.34965652604303,1.20616683120678,0.25,-2.30201044391985,0.886570316608567,1.0700767420078
"X.Methylococcaceae.",0.935056004700552,1,0.777777777777778,-3.75255986284488,0.243858796910981,0.75,-3.67872497759166,0.290235821097656,0.780663640866409
"Mucilaginibacter",0.937336951382461,1,0.666666666666667,-0.293872229017894,1.73634285337416,0.625,-0.22178339158924,0.634589984379495,1.20934393727557
"Polaromonas",0.937392012166799,1,0.333333333333333,-2.26093525607866,0.736487757050945,0.375,-2.30417493417923,0.903299036462926,0.8023240109176
"Aedes",0.937818108904553,1,0.666666666666667,-3.45239547189029,2.39570826169701,0.875,-3.32446031544177,1e-06,1.91789428774397
"Allochromatium",0.937864942996755,1,0.666666666666667,-4.2811133868188,0.424932918482232,0.75,-4.34496860587138,0.660926800274482,0.769137809874698
"Desulfovibrio",0.938126482835932,1,0.666666666666667,-3.26853653399789,0.390104969010249,0.875,-3.18648565389744,1e-06,0.796782313146707
"Arcobacter",0.938640027517681,1,0.777777777777778,-3.97345889660065,0.0685396125415454,0.875,-3.88395269483305,1e-06,0.852218796313804
"Brevundimonas",0.939092739590071,1,0.333333333333333,-1.58489224886642,0.870753952705306,0.375,-1.53837079070435,1.14280091880103,0.981443154005916
"X.Planococcaceae.",0.939250591627278,1,0.222222222222222,-1.7508359956636,1.13572881202919,0.125,-1.71202237627844,0.619003941039576,0.885231274739211
"Leptosphaeria",0.940310444479784,1,0.111111111111111,-1.30518939235611,0.507468443478218,0,-1.33456223598275,0.734339836140846,0.601569667227287
"Amphibacillus",0.9416759954158,1,0.555555555555556,-2.85896245303319,0.736156047413118,0.625,-2.80239969921907,1.3263391809971,0.985674027102761
"Haliscomenobacter",0.942387065266033,1,0.222222222222222,-2.44190256811145,0.749593966501954,0.375,-2.40341014620816,0.928393003628477,0.804595317606633
"Akkermansia",0.945429457237528,1,0.666666666666667,-3.79029488994276,0.441386033885378,0.5,-3.74112146922314,1.00173297280316,0.851175962151244
"Desulfuromonas",0.946206903878755,1,0.888888888888889,-3.92499407179262,1e-06,0.75,-4.00356398194202,0.169155904442401,0.854885821016115
"Arthrospira",0.947716727681678,1,0.888888888888889,-4.26979457008075,1e-06,0.75,-4.34813356152322,0.656450877067334,0.899750330296881
"Leptolyngbya",0.948158918084973,1,0.555555555555556,-3.5347246522067,1.13730325008394,0.625,-3.58823302171552,1.21786855787183,1.11697767167771
"X.Sordariomycetes.",0.948462219278251,1,0.444444444444444,-1.12385434430047,0.852646199007194,0.625,-1.07875916989298,0.935821411040959,0.880409900012904
"Symbiobacterium",0.949843964990807,1,0.888888888888889,-4.26979457008075,1e-06,0.75,-4.34496860587138,0.660926800274482,0.900407883149847
"Abiotrophia",0.951896529799394,1,0.555555555555556,-3.55004306193445,0.425965418190947,0.75,-3.60145519926508,1.71241354370334,0.928705957438441
"Hymenobacter",0.954808702893562,1,0.333333333333333,-0.0165776022109567,0.455649607188242,0,-0.0438564031143231,0.985192924543648,0.774752888176001
"Hyphomonas",0.956133762281596,1,0.555555555555556,-3.76288662932957,0.278025939657751,0.625,-3.72412776180318,1.17249399940915,0.818889356042583
"Youngiibacter",0.958022156885235,1,0.555555555555556,-4.38763733966335,0.42857330113869,0.75,-4.34813356152322,0.656450877067334,0.720242530936802
"Trichophyton",0.960155014096088,1,0.555555555555556,-3.98810900565407,0.942347782544697,0.75,-3.94561112906677,0.878439904907557,0.925281206565708
"X.Bacillaceae.",0.960756790367515,1,0.444444444444444,-0.184700434652233,0.826918687951249,0.75,-0.14632480410439,0.684825664934919,0.83606983551923
"Celeribacter",0.96083255737522,1,0.666666666666667,-4.1536815291949,0.198057050733987,0.75,-4.19401259211084,0.874410842256408,0.77324887261246
"Actinoplanes",0.961986237014305,1,0.555555555555556,-0.939267341785701,0.860220217283691,0.75,-0.898136274038089,1.24069512643903,0.95231703367755
"X.Veillonellaceae.",0.962197257159148,1,0.555555555555556,-3.84820209780924,0.865380573905367,0.75,-3.88802951313699,0.959872607098809,0.902911214824999
"Rhodospirillum",0.962747019559711,1,0.777777777777778,-2.86047551194412,0.755170630064322,0.75,-2.90435601017197,0.398991568504057,0.83943304948348
"X.Rhodothermaceae.",0.96296186005064,1,0.777777777777778,-3.94370764928072,0.461156545907885,0.625,-3.90416183322115,0.79645310459221,0.831448454028022
"Hirschia",0.963416599848931,1,0.666666666666667,-3.88541686436131,0.503097576271581,0.625,-3.92322411374064,1.33296128049455,0.977429192530288
"X.Nostocales.",0.965329001674204,1,0.666666666666667,-1.9227577622538,2.14523073363985,0.5,-1.96300067541321,0.705018575154857,1.41375465989627
"Caenorhabditis",0.966188064676824,1,0.444444444444444,-2.49908234119504,1.07835337973307,0.375,-2.52572912655375,0.865783369528473,0.957401071747062
"Thermomicrobium",0.966621845346563,1,0.555555555555556,-2.48458365006422,1.39540794605536,0.5,-2.51592719569428,0.739832921570134,1.08259645938586
"Megamonas",0.967194132109248,1,0.888888888888889,-4.02192372140868,1e-06,0.75,-4.07123634935003,0.700779014606859,0.906459528780259
"Gloeocapsa",0.967454827635414,1,0.444444444444444,-2.54770906805043,1.31933297468214,0.25,-2.52152820271942,0.883138044335894,1.09031037310752
"Verminephrobacter",0.967559615439088,1,0.555555555555556,-2.99164842807628,1.3621727158791,0.75,-3.02988534707387,0.568729933080781,1.13036340451074
"X.Archaea.",0.968350075113733,1,0.333333333333333,-0.313184060344445,1.65647198162237,0.5,-0.279603753592542,1.3221976052998,1.66599933331999
"Variovorax",0.968616064913715,1,0.666666666666667,-1.98685283290971,1.05565617767851,0.75,-1.95044248682318,0.950045873546903,0.981901609660292
"X.Cellulomonadaceae.",0.969073302563281,1,0.666666666666667,-3.52045941267321,0.801468510153402,0.625,-3.54938235840277,0.574019682738306,0.800607093470287
"Nematostella",0.971536531773536,1,0.666666666666667,-3.7890242261577,0.557787626529933,0.75,-3.75643497377667,1.49323904469552,0.956426799967641
"Chloroherpeton",0.971651436204712,1,0.666666666666667,-4.19702862412967,0.244873429107017,0.75,-4.22535731876241,0.482819049417785,0.728569984743042
"Agrobacterium",0.971828547309145,1,0.222222222222222,-1.53517117569435,1.34869151333219,0.5,-1.56521425649751,1.98305905857821,1.78866263694069
"Hylemonella",0.973118669850279,1,0.555555555555556,-2.45770902523866,1.88578291823521,0.625,-2.48963532199713,0.668507951170748,1.48062696605645
"Thalassobium",0.973262698801198,1,0.777777777777778,-4.16241496333884,0.335763844815375,0.875,-4.12317526905098,1e-06,0.864266964812154
"Pediculus",0.976286337935612,1,0.666666666666667,-3.22250583316241,2.79344454796091,0.75,-3.26687869951199,2.18557616730546,2.55493989127061
"X.Clavicipitaceae.",0.97671730487409,1,0.777777777777778,-3.92232350741848,1.46173305358782,0.875,-3.88395269483305,1e-06,1.08996740361662
"Shimwellia",0.979245231955029,1,0.777777777777778,-3.65972792860407,0.375142977335651,0.75,-3.63365873101586,1.31960721704597,0.955072908658919
"Starkeya",0.980348175294027,1,0.555555555555556,-3.981286179303,0.7179144433589,0.75,-4.00039902629018,0.173631827649549,0.769911036161895
"X.Lactobacillales.",0.980427704345136,1,0.333333333333333,-0.203248029349161,2.09060476426639,0.375,-0.224580263405626,1.05850944230639,2.00222197794166
"Anaerolinea",0.980826681181939,1,0.444444444444444,-2.80030342908464,1.2548962079573,0.625,-2.78135373421991,0.941695116315014,1.12477272846701
"Cycloclasticus",0.982302390241358,1,0.888888888888889,-2.83102216268102,1e-06,0.75,-2.85752814287927,0.660341811146232,0.90032168922589
"Ilumatobacter",0.986621924628783,1,0.555555555555556,-1.83805100165683,1.26004898869137,0.75,-1.85349171054048,0.759580128583976,1.08441616540722
"X.Bacilli.",0.98925924071008,1,0.111111111111111,-0.237770819300725,1.48500276894528,0.375,-0.22862038198623,0.892885231194919,1.38464654823417
"Gemmatimonas",0.98978579688763,1,0.666666666666667,-2.56742896818851,1.87670145829448,0.5,-2.57924668300732,1.08713413360565,1.40561228020229
"Paraprevotella",0.990287874901449,1,0.777777777777778,-3.98734414982064,0.583351363668516,0.75,-3.99940004105542,1.14963455136702,0.932987008807763
"Thalassospira",0.990566316222896,1,0.666666666666667,-3.63201429557862,0.55500267549701,0.625,-3.64037761494767,0.424703642370372,0.719812136022452
"X.Bacteroidetes.",0.991494500987721,1,0.222222222222222,2.8378609084316,1.22631028728046,0.5,2.84559750769892,1.34502399728865,1.30177982989962
"X.Pseudomonadales.",0.991554993522862,1,0.222222222222222,0.436936869111368,1.03424965066266,0.125,0.44248382775311,0.881651009662933,0.937497208027348
"Thauera",0.992439400928122,1,0.777777777777778,-4.55571424623868,0.220445335133184,0.875,-4.56676194269177,1e-06,0.85711418406301
"Imtechella",0.993177273515591,1,0.777777777777778,-3.64250969172883,0.882110411861465,0.75,-3.63365873101586,1.31960721704597,1.01902059601654
"Desulfotomaculum",0.994006890255229,1,0.666666666666667,-3.33417022436319,1.36348965793984,0.75,-3.34139717196624,0.534081391882466,1.06141461774208
"X.Oceanospirillaceae.",0.994726537833991,1,0.555555555555556,-3.8017177889424,0.847560335020103,0.625,-3.7968309103609,0.974965170647922,0.901775473063105
"Myxococcus",0.996209215519939,1,0.555555555555556,-2.82648628968542,1.06091954189128,0.625,-2.82297277092565,0.584723680507869,0.902104350464818
"Saprospira",0.997076787659238,1,0.666666666666667,-4.19702862412967,0.244873429107017,0.75,-4.19401259211084,0.874410842256408,0.777030364689069
"X.Lactobacillaceae.",0.998659365193972,1,0.555555555555556,-2.71296553916862,0.907367047836293,0.25,-2.71420596772289,1.42370619553285,1.26771844038049
"X.Chaetothyriales.",0.999156102296686,1,0.555555555555556,-2.57427268329018,1.8972941611594,0.25,-2.57521451162263,1.48419357289473,1.84443961384623
