"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Ahrensia",0.86952353400129,1,0.857142857142857,-4.69541188408559,1e-06,0.75,-4.89165073423936,0.16839362664324,0.906643802791698
"Nitrospina",0.86952353400129,1,0.857142857142857,-4.69541188408559,1e-06,0.75,-4.89165073423936,0.16839362664324,0.906643802791698
"X.Cystobacteraceae.",0.873808294270741,1,0.571428571428571,-3.44246533511937,0.582255144627036,0.625,-3.55870631893529,0.360191805904665,0.773853330866206
"Ceriporiopsis",0.877586018927736,1,0.571428571428571,-4.11459458703599,0.408457296464414,0.625,-4.00500298547668,0.110644313648252,0.731366752145525
"Williamsia",0.877722022783381,1,0.285714285714286,-3.03517730030541,1.63185787251737,0.5,-3.16007226685373,1.05769455773419,1.41996584443514
"Dactylellina",0.878491381508213,1,0.571428571428571,-4.2494653302332,0.399737913640583,0.875,-4.08272617426824,1e-06,0.853755863888036
"Rhodospirillum",0.879802656220452,1,0.714285714285714,-2.95852698089187,0.571102665394298,0.75,-3.10529703670517,0.741158265768911,0.901528221728345
"Rivularia",0.881799283569737,1,0.428571428571429,-3.92684507518928,0.937275117666819,0.5,-3.81814735276517,1.14382280602401,1.03447913275193
"Lachnoanaerobaculum",0.883063735222222,1,0.857142857142857,-4.49475154809717,1e-06,0.75,-4.6703785122197,0.144532550713393,0.905941795326714
"Acidaminococcus",0.883767784220675,1,0.714285714285714,-4.94878721538089,0.45130883927124,0.875,-4.77257845893133,1e-06,0.923127299189284
"Mobiluncus",0.883767784220675,1,0.714285714285714,-4.94878721538089,0.45130883927124,0.875,-4.77257845893133,1e-06,0.923127299189284
"X.Ustilaginaceae.",0.884281307636434,1,0,-1.14744619339435,1.21703116175224,0,-1.07064060953655,0.80242944578035,1.01647443787061
"Nesterenkonia",0.884628102887066,1,0.142857142857143,-2.76134357872823,1.39778099486377,0.25,-2.66613530913855,1.032103297399,1.25839017862334
"X.Trypanosomatidae.",0.887343110830453,1,0.571428571428571,-2.78525788777172,2.75717859700795,0.5,-2.95925452570076,1.97774129264019,2.49745111749338
"Xylanimonas",0.889077407924511,1,0.714285714285714,-4.84358803177537,0.302534727065728,0.875,-5.01072300954739,1e-06,0.912582983188276
"X.Methylobacteriaceae.",0.88932318095542,1,0.571428571428571,-1.69528488860305,1.473525495035,0.625,-1.81533165405483,0.593982167651219,1.07530379069158
"Sphaerobacter",0.890296411869449,1,0.428571428571429,-2.0389325189433,1.24792684540791,0.625,-2.15338456978521,1.09507315881155,1.13999548937663
"Actinoplanes",0.890682954039514,1,0.428571428571429,-1.21132611742876,0.659725911049064,0.75,-1.09885924536508,0.898707477520483,0.860084376526612
"Alternaria",0.890745031241391,1,0.142857142857143,-2.77472541238375,0.924336212423704,0.125,-2.70134790979571,0.882656928804205,0.899457058150651
"Robiginitalea",0.891463076634164,1,0.428571428571429,-4.5171631415443,0.75236637438414,0.625,-4.61241932326518,0.498085082461751,0.806851533059518
"Caloramator",0.892817391333795,1,0.571428571428571,-4.86432877161579,0.351054868036103,0.875,-5.01072300954739,1e-06,0.847473641995364
"Oceanithermus",0.892817391333795,1,0.571428571428571,-4.86432877161579,0.351054868036103,0.875,-5.01072300954739,1e-06,0.847473641995364
"Desulfovibrio",0.893905519652011,1,0.571428571428571,-3.77649459671937,0.524970690014317,0.875,-3.62937507236282,1e-06,0.873659771669486
"X.Nocardioidaceae.",0.894194126086011,1,0.428571428571429,-0.908860868627921,1.17066530998646,0.625,-1.00963434848579,0.305343230510069,0.950569492806595
"X.Lactobacillales.",0.894310223103831,1,0.142857142857143,-0.510071078017722,2.32232535280741,0.375,-0.627201976087106,0.682597761479486,2.06289468264514
"X.Deltaproteobacteria.",0.894660439527427,1,0.714285714285714,-2.57974948764959,0.628711634110773,0.75,-2.45242979449968,0.537250642996532,0.885066166376584
"Sphaerulina",0.89762565044919,1,0.428571428571429,-2.77965640726378,0.758966775318006,0.75,-2.88402481468551,0.428232088412278,0.845277157163762
"X.Prevotellaceae.",0.897919473410247,1,0.285714285714286,-3.49886763704254,0.797261550857721,0.75,-3.39889633798045,0.325946152002142,0.837897776339023
"Candidatus_Chloracidobacterium",0.898249016238188,1,0.428571428571429,-2.97510787793604,0.722250178063178,0.5,-3.06000801794922,0.849462488318055,0.853441931471415
"X.Paenibacillaceae.",0.900021185338941,1,0.428571428571429,-2.91081143934227,0.966714323399411,0.625,-3.02051112666209,1.74052051152898,1.26243760540818
"X.Chaetomiaceae.",0.900138988574977,1,0.714285714285714,-3.44711130212267,0.788717766604103,0.625,-3.57457048490748,1.54777043682427,1.18929149655812
"Lysobacter",0.901279001085719,1,0.571428571428571,-3.43689757213142,0.401205410742051,0.5,-3.52097560456579,0.631719229244193,0.760719361175636
"X.Insecta.",0.904786297616305,1,0.428571428571429,-1.79397368375564,2.40185363778399,0.125,-1.90715742119532,1.54975671110502,2.2178313020273
"Desulfatibacillum",0.905176270197612,1,0.571428571428571,-4.79419598254544,0.230396080960075,0.75,-4.89165073423936,0.16839362664324,0.771546963460411
"Carnobacterium",0.905888061035092,1,0.571428571428571,-3.75633281444599,0.814229390245199,0.75,-3.65386842704954,0.0346388343859691,0.865927330391011
"Dialister",0.906373501681239,1,0.714285714285714,-4.88133115206809,0.546706118872496,0.625,-4.7838266779956,0.221486541490913,0.792318805984008
"Metapneumovirus",0.906731942795336,1,0.714285714285714,-3.56733264905768,0.0464910046913217,0.875,-3.42760012720458,1e-06,0.904181008064472
"Imtechella",0.907831257295474,1,0.714285714285714,-3.91226051969888,0.940533103740423,0.75,-3.78479048880776,1.73373039738422,1.16062709864653
"Moorea",0.910994618051204,1,0.285714285714286,-3.67885552065528,1.16668915416484,0.625,-3.76236139045575,0.624618288393135,1.01302292913629
"X.Corynebacteriaceae.",0.912059184639281,1,0.428571428571429,-1.67549604342189,0.376875004828485,0.375,-1.61553730949109,0.363642217532838,0.635359029710364
"Fischerella",0.913150308450033,1,0.428571428571429,-3.4296332674334,1.12923777010328,0.375,-3.49922303788218,0.538406057148385,0.877601205907982
"Paracoccidioides",0.913389059155982,1,0.571428571428571,-3.93980545164151,0.968141183442756,0.625,-4.02616828899363,0.684568932054096,0.911306077044511
"Rhodobacter",0.916724071713951,1,0.428571428571429,-3.36644182751064,0.930756929351681,0.375,-3.43763040232998,1.05000118106877,0.999255559135998
"Thermobifida",0.917061328230517,1,0.142857142857143,-3.75885421052336,0.95583256296882,0.5,-3.69046247083695,1.08904282142023,1.00594241761056
"Mahella",0.917313509387952,1,0.571428571428571,-4.45428968595843,0.957236261833597,0.75,-4.54672459190781,0.319405601859066,0.914001851572622
"Corallococcus",0.92037671329607,1,0.714285714285714,-3.97802352493078,1.82417601616514,0.75,-4.08957030657273,0.965919392276918,1.1924409144547
"Hyphomonas",0.924583456401112,1,0.428571428571429,-3.95024971343543,0.554482168821071,0.625,-4.01772966931246,0.943672005330496,0.841630984441163
"Oscillibacter",0.924695232425386,1,0.285714285714287,-3.19747901098146,1.24332123821055,0.625,-3.12589620567316,0.491406104184664,1.04125215549496
"Oxytricha",0.925244227731026,1,0.714285714285714,-1.11166306223376,0.130357687820501,0.875,-1.22364188461337,1e-06,0.905575452242239
"Roseovarius",0.925772335348117,1,0.571428571428571,-3.98391166435777,1.08420558215021,0.75,-4.06834133779252,0.0203432308364705,0.946985809783816
"Clostridium",0.925865759199122,1,0.285714285714286,-1.56990474532081,0.268353258788677,0.625000000019028,-1.63615607331112,1.49811393841217,0.920404688374763
"Sebaldella",0.925994936305745,1,0.714285714285714,-4.87646213645677,0.256043722374406,0.75,-4.78945078752773,0.312926177356633,0.84034096848282
"Sphingobacterium",0.92904246899376,1,0.285714285714286,-1.60230471582124,2.30027173204147,0.625,-1.69721546079611,0.856913594335375,2.06241835430896
"Viridibacillus",0.929295207179085,1,0.714285714285714,-3.97130753409959,1.02403819232355,0.875,-4.08272617426824,1e-06,1.00256989779654
"Xenococcus",0.931070164326972,1,0.714285714285714,-4.21691116103255,0.392925643561786,0.875,-4.3208707248843,1e-06,0.918493248682508
"Spirochaeta",0.931720922760097,1,0.571428571428571,-4.17373587086094,0.351054868036103,0.75,-4.10008929306795,0.951043298912953,0.851985228267345
"Rickettsiella",0.93200744506489,1,0.714285714285714,-2.78575864482036,1.6638910062308,0.625,-2.69266771731596,1.57535291342303,1.37279032735814
"Turicella",0.932656906176042,1,0.571428571428571,-4.41997732636922,0.969927590262165,0.875,-4.3208707248843,1e-06,0.987985777752552
"Arcanobacterium",0.932685166994691,1,0.571428571428571,-4.86432877161579,0.351054868036103,0.875,-4.77257845893133,1e-06,0.847473641995364
"X.Gammaproteobacteria.",0.933025984366451,1,0.142857142857143,2.68757684933095,0.729197611338433,0,2.64306364620687,1.07304536917345,0.939791448424924
"X.Pseudomonadaceae.",0.934466842501478,1,0.142857142857143,0.504664287087345,0.688342289109131,0.125,0.456525087946639,1.31129245399573,1.08066773921055
"Candidatus_Symbiobacter",0.935729533569422,1,0.714285714285714,-3.96983770181503,0.859106671908543,0.625,-3.88410238396125,1.74918244937211,1.30357190179713
"X.Alicyclobacillaceae.",0.936245287481625,1,0.857142857142857,-3.93907077396792,1e-06,0.625,-4.02494819125448,0.0972389003848691,0.827916873907882
"Gluconacetobacter",0.938986006825307,1,0.428571428571429,-4.24336185895768,0.339758804713558,0.875,-4.3208707248843,1e-06,0.788307184005702
"Thermosediminibacter",0.939552151879895,1,0.714285714285714,-4.11493521423093,0.727935969766982,0.75,-4.18741361310055,0.18873685747971,0.87489074186532
"Bizionia",0.939997964871226,1,0.714285714285714,-4.25819431462604,0.451308839271241,0.75,-4.18741361310055,0.18873685747971,0.846856798421885
"Pseudomonas",0.941741312279025,1,0.142857142857143,3.10450198891625,0.90242359631963,0.125,3.06139411201631,1.22150014302946,1.09705704131911
"Polaribacter",0.942240619950245,1,0.285714285714286,-3.87173877652631,0.982491467716958,0.625,-3.92256703860208,0.49808508246175,0.893581881670509
"Sulfurihydrogenibium",0.942790376952145,1,0.714285714285714,-4.60349076500347,0.939631762434282,0.75,-4.5323397554321,0.676536085982016,0.94150102047003
"Gramella",0.942886824962164,1,0.714285714285714,-4.25755697007631,0.526238348360984,0.75,-4.32545236988815,0.343266677788912,0.860216514955885
"Thermus",0.943466178678698,1,0.571428571428571,-4.40393350444589,0.346632834461636,0.75,-4.34454239564182,0.605334405888807,0.808916891593818
